-15683,0.0,00001011011010010001101100111001011011110000010111111101001011110010000010011010
-3351,0,00001010011010010001101000111001011011110100010111111001001011110010100010011010
-3350,0.000411987,00101010011000010001111000111001011111100100010111001001000011110010000010001010
-3345,0.000411987,00101010011000010001111000111001011111100100010111001001000011110010000010001010
-3344,0.000771605,00101010010100010001101000111001011101100101010110001011100001110010010010001010
-3320,0.000771605,00101010110000110001100010100001011101000001010110000011101001000110010010101010
-3319,0.00617284,01101011110000000001100000100001011000000001010100000001101001001110010010101010
-3315,0.00617284,01101011110000000001100000100001011000000001010100000001101001001110010010101010
-3314,0.0208333,01101001110010000001100000100001011000010001010100010101101001001111011010101010
-3174,0.0208333,01101001110010010011010000110000011000100001000100000100101001101110010010110000
-3173,0.037037,01101001110010010011010000110000011000100001000100011100101001101110011110110000
-2970,0.037037,01101001100110010001010101100011010100101000000100111101101000101100000010111011
-2969,0.0527344,01001001100110010001010111100010110000101000000100011101101000101101000011111011
-2934,0.0527344,01001001100110010001010111100010110000101000000100011101101000101101000011111011
-2933,0.0625,01001000100110011001011111100010010000101000000100011101101000101100000011111011
-2265,0.0625,01111000110001001010101101110011110101011010000000011010110001011100001000110011
-2264,0.25,01111000110000001010101101110111111101010010000000011011110001001100001000110011
-1,0.25,11111100000000001111001000110010101010010101000010011101101001110110001001111110
0,1,11011100000000001110000000110010101010011101000110011101101000110110001001111110
